id,user_id,categories,tags,private,author,title,body,links
93,54,"[""programming""]","[""keyboard"",""music""]",false,Debor Skully,Western,Preeminence's coal's aerial's coinciding convene boar's importance's hydroplaning psyched petticoat's pavements Queue's recycled midwives shapelier wheat approximating donut's depleted chambers dashing banister,
94,6,"[""music"",""programming""]","[""ugly""]",true,Bethena Kilbey,"Pinochet Case, The (Cas Pinochet, Le)",Origin decay's queries originality friday's anteaters Endowed caulking's accorded mangled detriment's prostitute's rookies cook monitor,
95,70,"[""music"",""programming""]","[""ugly""]",true,Lilllie Worrall,Atonement,Simulated nonchalant hoeing algebra's ambience supplier's reverberation patter's exempting Braving discontinue expend country's chipper's hands hunters over's postmaster's pokey disarm politics runes appraised Beige collateral incubates bazaars vast coordination jars some tape's plastics restructure periscope's pillows renovated infection's scope's confrontation's points skyrockets h's,
96,6,"[""music"",""programming""]","[""ugly""]",true,Elset Mohamed,Murder Party,Denounced mown jaguars affluence researching ultimately cuddle relayed rape kid's compensation Infringement's surge's triplicate rushes countless vacation's nudges neuroses flipper's lessons discusses pastel's stagnates,"[""http://bloomberg.com""]"
97,9,"[""music"",""programming""]","[""ugly""]",false,Trixie Rockwell,Moog,Vacuumed convention miners constitution plaintiff Inexorably bumping medals democratically dethrones incentives joke's crated sock's introduce,
98,44,"[""computers""]","[""vinyl""]",true,Nefen Foggarty,I Dreamed of Africa,Minces abdicate gnarls rock dishes jungle obligation's Trouble cabbed overpower underwriting nesting disavowed peach's chattered featured lags dissonances towards demise soaring Rhapsodies airport's poison's domestic networked mason appointed invertebrate's seasides adhere blushes hazes handful's farmed,
99,64,"[""programming""]",,true,Orin Duffett,"Rumble in Hong Kong (Nu jing cha) (Heroine, The)",Charitable stack's superlative chided finalists napkin entail larger snore Identity's defunct structures appoint interrogation jacket's regrettable duplicate untying makers chastisement may's navigator's fining lighthouse racy convent carnival,
100,18,"[""programming""]","[""ugly""]",true,Winnah Loadwick,Just Buried,Termite craziest questionnaire horrendously undress dose's hags fighter's chaplain's coyer ameer identified satisfactorily gallowses triplets detonated collar adventure's toboggans nightclubbing Dinner blowtorch's vent's corpse calculated disappointment's remedies toupee raping Sabotaging overdrew criminally disprove cafés flit's wired detached hungrily reinstatement's leave's manslaughter's stronger baldest communiques bushiest circuit blissfully inclusion muzzle,
101,50,"[""programming""]","[""ugly""]",false,Willabella Glasman,Sinbad (Szindbád),Yelp's ruin rocket purport's foreseeing graves Ambushed pitchfork's salted saucepans assigning Finalizes fiancé infirmity's lauding unicorns waterfront's liquidation's obscenity course's lupins spooks remunerations rhinoceros aspersions beret suffocation pined pledge's strawberry's,"[""http://yahoo.com""]"
102,735,,"[""vinyl""]",false,Natty Uttridge,Film Noir: Bringing Darkness to Light,Server's whirlpools veterinarian glorious discounts defiles steeling Colonials acronym's outlaid rector plopped postmarks choir's lunacy tranquiler,
103,932,"[""music"",""programming""]","[""ugly""]",false,Latashia Worrill,Charlie Chan at the Wax Museum,Tranquillized gallant caters incurable's bureaucrats maiming forging crackles grass satisfaction's nutting cuddles derided Deform thesauruses mascara allotting palaces ascend hamster's complications diabetic's outfields strayed indefensible evermore toot's kernels whenever Heritages loophole's frostbite spaded forger's thresher infidel's expediting obliterated car,"[""http://""techcrunch.com""]"
104,7,"[""music""]","[""ugly""]",false,Guillaume Sharpe,Sandakan 8 (Sandakan hachibanshokan bohkyo),Nimbly maelstrom's volatile faculty payer's fishy unreasonable Modernizing ballets convening jumbo sibling's benign glut's focal indignity's caulking mongrels redress paved inhibits punker total patented paprika enlargements monstrosities Rediscovered acquits encroach embalm,"[""http://""techcrunch.com""]"
105,7,"[""computers""]",,true,Barbie Islip,Dead Air,Embassies pimplier underwrite scored enhances raptures sitting plainly moth's maroon writhes oily gladdened prerequisite cackled maiming Dittoed investigators piping refrain disappointments Penitentiary's tang foiling catnap flunkies reasonably duskiest colt mite linings intellectual snarled floral spire alienate simmer warranting deadline's worst,"[""http://""techcrunch.com""]"
106,4,"[""music"",""programming""]","[""ugly""]",true,Waiter Apps,Last Days,Jailers healer's was spiced twelve tubing's Factorial aboveboard ground squirrel neatly greening wedges tracts neck chum's telegraphs reassurance's forgotten confound segregation's Pupil scissors watermelons mollusc's from promotion's divining sidestepping deaf claw lightened,"[""http://yahoo.com""]"
107,995,"[""music"",""programming""]","[""keyboard"",""music""]",true,Ingeberg Biddell,Sansa,Showiest flunkie goofiest are's novelties gloomy reenforcing acceptance nonentities dryness rise's crowbar's flossed senseless seaside Workstation symbol's striven concord's adrift amateurs credence resound overalls's incinerator hexadecimal pharmaceuticals vying arbitration's raring desk unhook leader's Dimmest cobwebs jugulars discoloring reaping domination's mussel's sootier explicit,"[""http://msn.com"",""http://yahoo.com""]"
108,32,"[""music"",""programming""]","[""ugly""]",false,Ruperta Garwell,Sitting Pretty,Frog's comply quieter firefly's Typhoid's amber designation's flashlight's reparation bruises shocked ogre mower's fulfill equations while dismissal's citruses,"[""http://""techcrunch.com""]"
109,151,"[""music"",""programming""]","[""ugly""]",true,Jedediah Chelsom,Thrill Ride: The Science of Fun,Muss's rune restlessness behave factor's transaction almond reelects crisping apparatuses negligee's whirlpool's Phonier preceding twice sickly astrology's revering spineless pump's idles clacks relives forlorn mobile carelessness's congregates Relief unbiassed clefts cravings composite's roller's adorns colones thyroid knuckle's naturals routs tryout's trumpet,"[""http://""techcrunch.com""]"
110,072,"[""programming""]",,true,Wally Padmore,"Equalizer, The",Liked sap ricksha roundness sequel Consenting slickest thinnest stanzas introductions friend duty's banning expose's alinement Necessitate muggier quiver winters,"[""http://""techcrunch.com""]"
111,8,"[""programming""]","[""needles""]",false,Shawn Rewcastle,When We Leave (Die Fremde),Angrily crisscrossing encountered interne skewed carat experimenting Interments haler induction's prostitution's biennial's resisting incoherent vacations contingency's hurray's miss's spice's hammers fiver Inexplicable piranha's waistline's,"[""http://bloomberg.com""]"
112,263,"[""programming""]","[""vinyl""]",true,Guntar Baynham,"Baron of Arizona, The",Pitching availability scuffle robed ampersand's seasoning luncheon auditors diesel flushest Nil wrestling circumstances,"[""http://""techcrunch.com""]"
113,70,"[""music"",""programming""]","[""vinyl""]",false,Nert Filippyev,"Road, Movie",Tinkles rotisserie announcement's unwieldy blush nonetheless unwilling lichen's Disagrees junketing lubricant,"[""http://""techcrunch.com""]"
114,47,"[""music""]",,false,Nessa Lickorish,Omen IV: The Awakening,Keens sickens glum fitting simmered dreaded laces chink's programmer shrinks lunatics junky's Cramped overthrew resolver bicycled ground economized founded wheat's drinkable paralyzed flaked,
115,93,"[""programming""]","[""ugly""]",true,Barton Bertolaccini,Black Like Me,Grooms hurrahs affair's strumming nearsightedness stock's Neglectful zigzag's testis's seamen bereft explicitly roaring attractiveness demoralized treadmill legged witness's tacit salads valeted sheer's wharves sensuality's ailment Five's convention's equipment minoring focus's abnormality oaring law's waver extraterrestrial's mark's swills incubators retailed seems,
116,6,"[""music""]","[""ugly""]",true,Billy Boston,Day of Anger (I giorni dell'ira),Pelting demerit gag amnesia's shortfall recesses farmland desolating bragging Puppy's applicator's swill masking august pretending veterinary's clean summing loon's reef chassis's bliss Pelt lottery's hunts circulars squeal renowned dashing wisely conical caddie's harmonies gym cow's,
117,1,"[""music"",""programming""]","[""ugly""]",false,Loree Toal,Collision Earth,Dust embalm jabbered additive venerating neckties associate's gravestone's rental callused requisition's interchanges reallocating haemorrhages guard's wig evident atheism rioters Lease's meaning exterior's condensation's defiance apprenticeship exhibits,
118,36,"[""music"",""programming""]","[""ugly""]",false,Alena Milroy,Learning to Ride,Swindler's tundra repellent recommends heron buttressing swings devastate disable panhandler's enrolled ayes waddles nicety's chestnuts cherubs hyphenated chalices soprano Altitudes noodle's betrayals cursing platoon's molesting reduced agenda bogging primarily chemicals enlist impersonal suspicious bullfighter's necessarily Designates concurrent sporting demagogs snouts earnestly idiots apprehending launcher's mutates someone yearnings unseemliest,
119,65,"[""music""]","[""ugly""]",false,Nicolis Riste,Free Birds,Converse's injurious pantomimed historical moistened officiated midwifing factors releases type's bank's sexing Raved announcer's caulking's monologue loser's baiting accepting magnify rubier rivets furthers rewrite Minus's weeks concisely haemorrhages fencing burglar cheap aggressors jut's forestry's preponderance's,"[""http://bloomberg.com""]"
120,4,"[""music"",""programming""]","[""needles""]",false,Mason Gerrad,The Last of the Finest,Spasms lateraled researcher undress annuls intermediate's smoulder singles reopen bound's propped martyrdom nearest Stronger sautéing slabbed Cashews disparate biscuits gratuitous disseminated centipedes,"[""http://""techcrunch.com""]"
121,09,"[""programming""]","[""ugly""]",true,Analise Durnford,Lost Horizon,Saffron piked fourth's glider cyclic wronging item chest cupboard's bombard detached gravitate Pacemakers radiance meaning's paraphernalia stage's homespun Cratering unsigned frizzy way queues peg's precaution's xmases debonair anaemia's affair's showering eternity's,
122,017,"[""music"",""programming""]","[""ugly""]",false,Luciana Pinchbeck,"Loves of Pharaoh, The (Das Weib des Pharao)",Mugger honeymoon's influence's housewives carefulness forbiddings businessman's thrive slouching visors donkey's smallpox's craftsman's scenery's commodity abstracted figment visualized Paw's chatted assuming famed shopper's update's bar overthrows liquefying fiver ginning bereaved scalloping junkets essence drowned inning ravels cavern's valor Tantamount trapped tango's backpacking,"[""http://yahoo.com""]"
123,35,"[""music"",""programming""]","[""ugly""]",false,Fanchette Calverd,Western,Prospered decoded bequeath shawls keynoting clamoring cocoanut's Enormity recap metering dachshunds jaywalk nullifies known caned appendage's gong pang's solider heroism's invulnerable reinforces homie paltriest dutiful pocketing repented,"[""http://""techcrunch.com""]"
124,954,"[""music"",""programming""]","[""vinyl""]",true,Davide Bougen,Natural Born Killers,Cheerful rifle's hotels dusk's molecule's contempt whitens bathrooms nay's tester's torch tentacle's Liturgy canine diamonds furring heighten milker glitter's perennial unearthing chummed Extraction's dismounts sing scepters wretchedest skillet pealed instant underlines stating bronze's piteous ice informs emulating stickies imminent kindnesses,"[""http://bloomberg.com""]"
